RR,15,3,95,true,20,false,false,false,false,10,false,false,false,1,NA,NA,false,false,No Card,
RR,16,3,1247,true,5,false,false,false,false,5,false,false,true,1,NA,NA,false,false,No Card,
RR,17,3,2342,false,0,false,false,false,false,5,false,false,true,1,NA,NA,false,false,No Card,
RR,18,3,7314,false,0,false,false,false,false,15,true,false,false,1,NA,NA,false,false,No Card,
RR,19,3,95,true,5,false,true,false,false,25,false,false,true,1,NA,NA,false,false,No Card,
RR,27,3,1729,true,5,false,false,false,false,15,false,false,false,1,NA,NA,false,false,No Card,
RR,28,3,1073,true,5,false,false,false,true,35,false,false,false,1,NA,NA,false,false,No Card,
RR,29,3,11157,true,5,false,false,false,false,15,false,false,false,1,NA,NA,false,false,No Card,
RR,30,3,10138,false,0,false,false,false,false,10,false,false,true,1,NA,NA,false,false,No Card,
EV,1,1,1247,true,0,false,true,false,false,5,true,false,true,3,S,NA,false,false,No Card,
EV,2,1,138,false,0,false,false,false,false,5,true,false,true,2,NA,NA,true,false,No Card,
EV,3,1,126,true,0,false,false,false,false,25,true,false,false,2,S,NA,false,false,No Card,Inconsistent shooting
EV,4,1,2342,false,0,false,false,false,false,25,true,false,true,4,S,NA,false,false,No Card,
EV,5,1,3467,true,50,false,false,false,true,220,false,false,true,4,S,NA,false,false,No Card,
EV,21,5,11175,true,5,false,false,false,false,0,false,false,true,4,S,NA,false,false,No Card,
EV,22,5,501,true,5,false,false,false,false,10,true,false,true,4,S,NA,false,false,No Card,
EV,23,5,8421,true,0,false,false,false,false,20,false,false,true,1,S,NA,false,false,No Card,
EV,24,5,11269,false,0,false,false,false,false,0,false,false,false,1,NA,NA,false,false,No Card,Barely drives
EV,25,5,11175,true,0,false,false,false,false,0,false,false,true,4,NA,NA,false,false,No Card,
EV,26,5,6690,false,0,false,false,false,false,0,false,false,false,1,NA,NA,false,false,No Card,Barely drives
EV,27,5,10138,false,5,false,false,false,false,0,false,false,true,2,NA,NA,false,false,No Card,
EV,28,5,8421,true,0,false,false,false,false,10,false,false,true,2,NA,NA,false,false,No Card,
EV,29,5,10937,true,0,false,false,false,false,0,false,false,false,1,NA,NA,false,false,No Card,
EV,30,5,509,false,0,false,false,false,false,15,true,false,true,4,NA,NA,false,false,No Card,8724 hit a cool emote
LH,1,5,1729,true,0,false,true,false,false,110,true,false,true,2,S,NA,false,false,No Card,
LH,2,5,3323,true,5,false,false,false,false,35,false,false,true,3,S,NA,false,false,No Card,hit teammate off bump
LH,3,5,8421,true,0,false,false,false,false,15,false,false,false,1,NA,NA,false,false,No Card,
LH,4,5,10138,false,0,false,false,false,false,0,false,false,false,1,NA,NA,false,false,No Card,no blue team 2 robot
LH,5,5,501,true,0,false,false,false,false,10,false,false,true,3,S,NA,false,false,No Card,intake broke
LH,17,1,2342,true,5,false,false,false,false,35,false,false,true,4,S,NA,false,false,No Card,
LH,18,1,4909,true,20,false,false,false,true,115,true,false,true,3,S,NA,false,false,No Card,
LH,19,1,166,true,5,false,false,false,false,125,true,false,true,3,S,NA,false,false,No Card,
LH,21,1,467,true,15,false,false,false,true,90,false,false,true,2,S,NA,false,false,No Card,
LH,22,1,1277,true,0,false,true,false,false,25,true,false,true,2,L1,PU,false,false,No Card,
LH,23,1,11157,true,5,false,false,false,false,15,false,false,true,3,S,NA,false,false,No Card,
LH,24,1,1247,false,0,false,false,false,false,20,true,false,false,1,S,NA,false,false,No Card,
LH,25,1,509,true,0,false,true,false,false,40,true,false,true,2,S,NA,false,false,No Card,
LH,31,6,6690,false,0,false,false,false,false,0,false,false,true,1,NA,NA,false,false,No Card,drove around a bit and accomplished nothing
LH,32,6,1729,true,15,false,false,false,true,95,false,false,true,2,S,NA,false,false,No Card,
LH,33,6,95,true,5,false,false,false,true,175,true,false,true,3,S,NA,false,false,No Card,was being fed the whole time
LH,34,6,58,false,5,false,false,false,false,70,true,false,true,3,S,NA,false,false,No Card,
LH,35,6,1729,true,0,false,false,false,true,110,false,false,true,2,S,NA,false,false,No Card,
LH,41,5,11157,true,5,false,false,false,false,10,true,false,true,4,S,NA,false,false,No Card,
LH,42,5,10937,true,0,false,false,false,false,0,false,false,false,3,NA,NA,false,false,No Card,did nothing
LH,43,5,10138,true,5,false,false,false,false,0,false,false,false,2,NA,NA,false,true,No Card,did basically nothing
LH,44,5,138,false,0,false,false,false,false,0,false,false,false,1,NA,NA,true,false,No Card,died immediately
LH,45,5,1247,true,0,false,false,false,false,0,false,false,true,3,NA,NA,false,false,No Card,did nothing
Bn,7,1,7314,false,0,false,false,false,false,0,false,false,false,4,NA,NA,false,false,No Card,Didn窶冲 have an intake and had a very weak shooter.
Bn,8,1,11157,true,0,false,false,false,false,10,false,false,true,4,NA,NA,false,false,No Card,Spent a lot of time traveling around the neutral zone and had a slow fire rate
Bn,9,1,4905,false,15,false,false,false,true,35,false,false,true,3,NA,NA,false,false,No Card,Good accuracy
Bn,10,1,6690,false,0,false,false,false,false,0,false,false,false,1,NA,NA,false,false,No Card,Just stayed in their side and spun randomly. Didn窶冲 intake or shoot.
Bn,11,1,1073,false,10,false,false,false,false,115,false,false,true,3,NA,NA,false,false,No Card,Scored a lot of points
Bn,12,1,1729,true,5,false,false,false,true,80,false,false,true,4,NA,NA,false,false,No Card,Got very jittery at the end and was moving slower
Bn,13,1,467,false,10,false,false,false,false,45,true,false,true,2,NA,NA,false,false,No Card,
Bn,14,1,7674,false,0,false,false,false,false,55,false,false,true,2,NA,NA,false,false,No Card,Got stuck on fuel once
Bn,15,1,95,false,5,false,false,false,false,50,true,false,true,2,NA,NA,false,false,No Card,Didn窶冲 try scoring during the last 20 seconds of the match
Bn,26,1,3467,true,10,false,false,false,false,110,false,false,true,3,NA,NA,false,false,No Card,This bot 100% scored more than that but I had to talk to someone and I couldn窶冲 see it.
Bn,28,1,1073,true,10,false,false,false,false,115,true,false,true,4,NA,NA,false,false,No Card,Scored a lot; but probably scored more than I recorded.
Bn,29,1,4909,false,0,false,false,false,false,135,true,false,true,4,NA,NA,false,false,No Card,
Bn,30,1,11175,false,5,false,false,false,false,25,true,false,true,2,NA,NA,false,false,No Card,
Bn,32,1,1277,true,0,false,true,false,false,0,true,false,true,1,NA,NA,true,false,No Card,Only scored once and possibly died in their zone for the last 50 seconds
